"time";"timer";"currentTransformerTransformationRatio";"constMeterImpsNum";"queueSizeCalcMeterAccuracy";"meterSerialNum";"pzemVoltage1";"pzemVoltage2";"pzemVoltage3";"pzemCurrent1";"pzemCurrent2";"pzemCurrent3";"pzemPower1";"pzemPower2";"pzemPower3";"pzemEnergy1";"pzemEnergy2";"pzemEnergy3";"pzemFrequency1";"pzemFrequency2";"pzemFrequency3";"pzemPowerFactor1";"pzemPowerFactor2";"pzemPowerFactor3";"pzemFullCurrent";"pzemFullPower";"pzemFullEnergy";"kyImpsMeter";"impsPeriodMeter";"calcMeterPower";"calcMeterAccuracy"
"2025/1/21 16:4:31 ";"00:00:1,3";"1";"1000";"3";"";"226,70";"238,90";"230,10";"3,92";"0,04";"0,28";"0,89";"0,00";"0,03";"4,57";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,47";"4,24";"0,92";"4,63";"11";"3,95";"";""
"2025/1/21 16:4:33 ";"00:00:2,5";"1";"1000";"3";"";"226,70";"238,90";"230,00";"3,92";"0,04";"0,38";"0,89";"0,00";"0,04";"4,57";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,51";"4,34";"0,93";"4,63";"11";"3,95";"";""
"2025/1/21 16:4:33 ";"00:00:3,2";"1";"1000";"3";"";"226,70";"238,90";"230,10";"3,92";"0,04";"0,27";"0,89";"0,00";"0,03";"4,57";"0,01";"0,04";"50,00";"49,90";"50,00";"1,00";"0,23";"0,47";"4,23";"0,92";"4,63";"11";"3,95";"";""
"2025/1/21 16:4:35 ";"00:00:4,4";"1";"1000";"3";"";"226,70";"238,80";"230,10";"3,92";"0,04";"0,24";"0,89";"0,00";"0,03";"4,57";"0,01";"0,04";"49,90";"50,00";"50,00";"1,00";"0,23";"0,46";"4,20";"0,92";"4,63";"12";"3,91";"";""
"2025/1/21 16:4:36 ";"00:00:5,6";"1";"1000";"3";"";"226,70";"238,80";"230,10";"3,92";"0,04";"0,24";"0,89";"0,00";"0,03";"4,57";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,23";"0,46";"4,20";"0,92";"4,63";"12";"3,91";"";""
"2025/1/21 16:4:36 ";"00:00:6,2";"1";"1000";"3";"";"226,70";"238,80";"230,10";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,57";"0,01";"0,04";"50,00";"50,00";"49,90";"1,00";"0,23";"0,42";"4,15";"0,91";"4,63";"12";"3,91";"";""
"2025/1/21 16:4:37 ";"00:00:7,2";"1";"1000";"3";"";"226,70";"238,80";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,57";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"12";"3,91";"";""
"2025/1/21 16:4:39 ";"00:00:8,5";"1";"1000";"3";"";"226,70";"238,80";"230,20";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"13";"3,94";"0,91";"-0,54"
"2025/1/21 16:4:39 ";"00:00:9,2";"1";"1000";"3";"";"226,70";"238,80";"230,20";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"49,90";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"13";"3,94";"0,91";"-0,54"
"2025/1/21 16:4:40 ";"00:00:10,2";"1";"1000";"3";"";"226,70";"238,80";"230,10";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"13";"3,94";"0,91";"-0,54"
"2025/1/21 16:4:41 ";"00:00:11,2";"1";"1000";"3";"";"226,60";"238,90";"230,00";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"49,90";"49,90";"49,90";"1,00";"0,22";"0,42";"4,14";"0,91";"4,63";"13";"3,94";"0,91";"-0,54"
"2025/1/21 16:4:42 ";"00:00:12,2";"1";"1000";"3";"";"226,60";"239,00";"230,10";"3,92";"0,04";"0,21";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,23";"0,44";"4,17";"0,91";"4,63";"14";"3,98";"0,91";"-0,54"
"2025/1/21 16:4:43 ";"00:00:13,2";"1";"1000";"3";"";"226,60";"238,90";"230,10";"3,92";"0,04";"0,21";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"49,90";"50,00";"1,00";"0,23";"0,44";"4,17";"0,91";"4,63";"14";"3,98";"0,91";"-0,54"
"2025/1/21 16:4:45 ";"00:00:14,4";"1";"1000";"3";"";"226,50";"239,00";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"14";"3,98";"0,91";"-0,54"
"2025/1/21 16:4:45 ";"00:00:15,2";"1";"1000";"3";"";"226,60";"239,00";"230,30";"3,92";"0,04";"0,21";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,43";"4,18";"0,91";"4,63";"15";"3,97";"0,91";"-0,54"
"2025/1/21 16:4:47 ";"00:00:16,5";"1";"1000";"3";"";"226,60";"238,90";"230,20";"3,92";"0,04";"0,22";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,45";"4,18";"0,91";"4,63";"15";"3,97";"0,91";"-0,54"
"2025/1/21 16:4:47 ";"00:00:17,2";"1";"1000";"3";"";"226,60";"238,90";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"15";"3,97";"0,91";"-0,54"
"2025/1/21 16:4:48 ";"00:00:18,2";"1";"1000";"3";"";"226,70";"238,90";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"15";"3,97";"0,91";"-0,54"
"2025/1/21 16:4:49 ";"00:00:19,2";"1";"1000";"3";"";"226,80";"238,90";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"16";"3,98";"0,90";"0,53"
"2025/1/21 16:4:50 ";"00:00:20,3";"1";"1000";"3";"";"226,30";"239,20";"230,20";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,14";"0,90";"4,63";"16";"3,98";"0,90";"0,53"
"2025/1/21 16:4:51 ";"00:00:21,2";"1";"1000";"3";"";"226,70";"238,90";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"49,90";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"16";"3,98";"0,90";"0,53"
"2025/1/21 16:4:52 ";"00:00:22,2";"1";"1000";"3";"";"226,70";"238,80";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"49,90";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"16";"3,98";"0,90";"0,53"
"2025/1/21 16:4:53 ";"00:00:23,2";"1";"1000";"3";"";"226,70";"238,90";"230,20";"3,92";"0,04";"0,20";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,43";"4,17";"0,91";"4,63";"17";"4,01";"0,90";"0,53"
"2025/1/21 16:4:54 ";"00:00:24,3";"1";"1000";"3";"";"226,80";"238,90";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"17";"4,01";"0,90";"0,53"
"2025/1/21 16:4:55 ";"00:00:25,2";"1";"1000";"3";"";"226,40";"238,70";"230,80";"3,91";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,91";"4,63";"17";"4,01";"0,90";"0,53"
"2025/1/21 16:4:56 ";"00:00:26,2";"1";"1000";"3";"";"226,40";"238,70";"230,90";"3,91";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"17";"4,01";"0,90";"0,53"
"2025/1/21 16:4:57 ";"00:00:27,2";"1";"1000";"3";"";"226,40";"238,70";"230,90";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"18";"3,94";"0,90";"0,53"
"2025/1/21 16:4:58 ";"00:00:28,2";"1";"1000";"3";"";"226,30";"238,70";"230,90";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,90";"4,63";"18";"3,94";"0,90";"0,53"
"2025/1/21 16:4:59 ";"00:00:29,2";"1";"1000";"3";"";"226,30";"238,60";"230,80";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,14";"0,90";"4,63";"18";"3,94";"0,90";"0,53"
"2025/1/21 16:5:0 ";"00:00:30,2";"1";"1000";"3";"";"226,30";"238,60";"230,70";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"18";"3,94";"0,90";"0,53"
"2025/1/21 16:5:1 ";"00:00:31,2";"1";"1000";"3";"";"226,30";"238,70";"230,70";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"19";"3,98";"0,90";"0,09"
"2025/1/21 16:5:2 ";"00:00:32,2";"1";"1000";"3";"";"226,40";"238,70";"230,70";"3,91";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,04";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,63";"19";"3,98";"0,90";"0,09"
"2025/1/21 16:5:3 ";"00:00:33,2";"1";"1000";"3";"";"226,30";"238,70";"230,80";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,14";"0,91";"4,64";"19";"3,98";"0,90";"0,09"
"2025/1/21 16:5:4 ";"00:00:34,2";"1";"1000";"3";"";"226,30";"238,80";"230,80";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,14";"0,90";"4,64";"19";"3,98";"0,90";"0,09"
"2025/1/21 16:5:5 ";"00:00:35,2";"1";"1000";"3";"";"226,20";"238,80";"230,90";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,14";"0,90";"4,64";"20";"4,00";"0,90";"0,09"
"2025/1/21 16:5:6 ";"00:00:36,2";"1";"1000";"3";"";"226,20";"238,70";"230,90";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,14";"0,90";"4,64";"20";"4,00";"0,90";"0,09"
"2025/1/21 16:5:7 ";"00:00:37,2";"1";"1000";"3";"";"226,20";"238,70";"230,80";"3,91";"0,04";"0,20";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,43";"4,16";"0,91";"4,64";"20";"4,00";"0,90";"0,09"
"2025/1/21 16:5:8 ";"00:00:38,3";"1";"1000";"3";"";"224,70";"239,00";"230,90";"3,88";"0,04";"0,20";"0,87";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,43";"4,13";"0,89";"4,64";"20";"4,00";"0,90";"0,09"
"2025/1/21 16:5:9 ";"00:00:39,2";"1";"1000";"3";"";"224,10";"239,90";"231,00";"3,87";"0,04";"0,18";"0,87";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,10";"0,89";"4,64";"21";"4,07";"0,90";"0,09"
"2025/1/21 16:5:10 ";"00:00:40,2";"1";"1000";"3";"";"224,10";"239,40";"231,00";"3,87";"0,04";"0,18";"0,87";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,10";"0,89";"4,64";"21";"4,07";"0,90";"0,09"
"2025/1/21 16:5:11 ";"00:00:41,2";"1";"1000";"3";"";"225,60";"238,70";"230,80";"3,90";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,13";"0,90";"4,64";"21";"4,07";"0,90";"0,09"
"2025/1/21 16:5:12 ";"00:00:42,2";"1";"1000";"3";"";"226,30";"238,70";"230,80";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,90";"4,64";"21";"4,07";"0,90";"0,09"
"2025/1/21 16:5:13 ";"00:00:43,2";"1";"1000";"3";"";"226,40";"238,60";"230,70";"3,91";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,14";"0,91";"4,64";"22";"4,02";"0,89";"1,20"
"2025/1/21 16:5:14 ";"00:00:44,2";"1";"1000";"3";"";"226,50";"238,60";"230,70";"3,92";"0,04";"0,18";"0,89";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,91";"4,64";"22";"4,02";"0,89";"1,20"
"2025/1/21 16:5:15 ";"00:00:45,2";"1";"1000";"3";"";"226,50";"238,60";"230,70";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,64";"22";"4,02";"0,89";"1,20"
"2025/1/21 16:5:16 ";"00:00:46,2";"1";"1000";"3";"";"226,20";"238,70";"230,70";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"49,90";"50,00";"1,00";"0,22";"0,42";"4,14";"0,90";"4,64";"22";"4,02";"0,89";"1,20"
"2025/1/21 16:5:17 ";"00:00:47,2";"1";"1000";"3";"";"226,30";"238,70";"230,80";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,64";"23";"3,99";"0,89";"1,20"
"2025/1/21 16:5:18 ";"00:00:48,2";"1";"1000";"3";"";"226,20";"238,70";"230,80";"3,91";"0,04";"0,20";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,43";"4,15";"0,91";"4,64";"23";"3,99";"0,89";"1,20"
"2025/1/21 16:5:19 ";"00:00:49,2";"1";"1000";"3";"";"226,20";"238,70";"230,50";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,14";"0,90";"4,64";"23";"3,99";"0,89";"1,20"
"2025/1/21 16:5:20 ";"00:00:50,2";"1";"1000";"3";"";"226,30";"238,70";"230,50";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,90";"4,64";"23";"3,99";"0,89";"1,20"
"2025/1/21 16:5:21 ";"00:00:51,2";"1";"1000";"3";"";"226,30";"238,70";"230,50";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,90";"4,64";"24";"4,00";"0,89";"1,20"
"2025/1/21 16:5:22 ";"00:00:52,2";"1";"1000";"3";"";"226,30";"238,90";"230,40";"3,91";"0,04";"0,23";"0,88";"0,00";"0,02";"4,58";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,44";"4,18";"0,91";"4,64";"24";"4,00";"0,89";"1,20"
"2025/1/21 16:5:23 ";"00:00:53,2";"1";"1000";"3";"";"226,30";"238,80";"230,50";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,90";"4,64";"24";"4,00";"0,89";"1,20"
"2025/1/21 16:5:24 ";"00:00:54,2";"1";"1000";"3";"";"226,30";"238,90";"230,50";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,14";"0,90";"4,64";"24";"4,00";"0,89";"1,20"
"2025/1/21 16:5:25 ";"00:00:55,2";"1";"1000";"3";"";"226,60";"239,00";"230,10";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,64";"25";"3,98";"0,91";"0,17"
"2025/1/21 16:5:26 ";"00:00:56,2";"1";"1000";"3";"";"226,70";"239,00";"229,80";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,64";"25";"3,98";"0,91";"0,17"
"2025/1/21 16:5:27 ";"00:00:57,2";"1";"1000";"3";"";"226,60";"238,80";"229,90";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,15";"0,91";"4,64";"25";"3,98";"0,91";"0,17"
"2025/1/21 16:5:28 ";"00:00:58,2";"1";"1000";"3";"";"226,40";"238,70";"230,10";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,90";"4,64";"25";"3,98";"0,91";"0,17"
"2025/1/21 16:5:29 ";"00:00:59,3";"1";"1000";"3";"";"226,40";"238,70";"230,10";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,90";"4,64";"26";"4,01";"0,91";"0,17"
"2025/1/21 16:5:30 ";"00:01:0,2";"1";"1000";"3";"";"226,30";"238,70";"230,10";"3,91";"0,04";"0,19";"0,88";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,14";"0,90";"4,64";"26";"4,01";"0,91";"0,17"
"2025/1/21 16:5:31 ";"00:01:1,2";"1";"1000";"3";"";"224,30";"239,50";"230,30";"3,88";"0,04";"0,19";"0,87";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,11";"0,89";"4,64";"26";"4,01";"0,91";"0,17"
"2025/1/21 16:5:32 ";"00:01:2,2";"1";"1000";"3";"";"225,10";"239,70";"230,30";"3,89";"0,04";"0,20";"0,87";"0,00";"0,02";"4,59";"0,01";"0,05";"49,90";"50,00";"49,90";"1,00";"0,23";"0,43";"4,14";"0,90";"4,64";"26";"4,01";"0,91";"0,17"
"2025/1/21 16:5:33 ";"00:01:3,2";"1";"1000";"3";"";"225,10";"238,20";"230,30";"3,89";"0,04";"0,20";"0,87";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,43";"4,14";"0,90";"4,64";"27";"4,00";"0,91";"0,17"
"2025/1/21 16:5:34 ";"00:01:4,2";"1";"1000";"3";"";"227,30";"238,00";"230,20";"3,93";"0,04";"0,18";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,16";"0,91";"4,64";"27";"4,00";"0,91";"0,17"
"2025/1/21 16:5:35 ";"00:01:5,2";"1";"1000";"3";"";"227,30";"238,00";"230,20";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"49,90";"1,00";"0,23";"0,41";"4,16";"0,91";"4,64";"27";"4,00";"0,91";"0,17"
"2025/1/21 16:5:36 ";"00:01:6,2";"1";"1000";"3";"";"227,40";"238,00";"230,10";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,16";"0,91";"4,64";"27";"4,00";"0,91";"0,17"
"2025/1/21 16:5:37 ";"00:01:7,2";"1";"1000";"3";"";"227,20";"238,00";"230,20";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,16";"0,91";"4,64";"28";"4,00";"0,90";"1,28"
"2025/1/21 16:5:38 ";"00:01:8,3";"1";"1000";"3";"";"227,20";"238,00";"230,20";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"49,90";"50,00";"50,00";"1,00";"0,22";"0,41";"4,12";"0,91";"4,63";"28";"4,00";"0,90";"1,28"
"2025/1/21 16:5:39 ";"00:01:9,2";"1";"1000";"3";"";"227,20";"238,30";"230,30";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,16";"0,91";"4,65";"28";"4,00";"0,90";"1,28"
"2025/1/21 16:5:40 ";"00:01:10,2";"1";"1000";"3";"";"226,90";"238,30";"230,30";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"49,90";"1,00";"0,22";"0,41";"4,16";"0,91";"4,65";"28";"4,00";"0,90";"1,28"
"2025/1/21 16:5:41 ";"00:01:11,2";"1";"1000";"3";"";"226,80";"238,70";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,41";"4,15";"0,91";"4,65";"29";"3,93";"0,90";"1,28"
"2025/1/21 16:5:42 ";"00:01:12,2";"1";"1000";"3";"";"226,80";"238,60";"230,00";"3,92";"0,04";"0,20";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,42";"4,17";"0,91";"4,65";"29";"3,93";"0,90";"1,28"
"2025/1/21 16:5:43 ";"00:01:13,2";"1";"1000";"3";"";"226,70";"238,50";"230,00";"3,92";"0,04";"0,20";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"49,90";"50,00";"50,00";"1,00";"0,22";"0,42";"4,17";"0,91";"4,65";"29";"3,93";"0,90";"1,28"
"2025/1/21 16:5:44 ";"00:01:14,2";"1";"1000";"3";"";"227,00";"238,50";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,65";"29";"3,93";"0,90";"1,28"
"2025/1/21 16:5:45 ";"00:01:15,3";"1";"1000";"3";"";"226,70";"238,50";"230,20";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,65";"30";"4,00";"0,90";"1,28"
"2025/1/21 16:5:46 ";"00:01:16,3";"1";"1000";"3";"";"226,70";"238,60";"230,00";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,65";"30";"4,00";"0,90";"1,28"
"2025/1/21 16:5:47 ";"00:01:17,2";"1";"1000";"3";"";"226,70";"238,30";"230,00";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,65";"30";"4,00";"0,90";"1,28"
"2025/1/21 16:5:48 ";"00:01:18,3";"1";"1000";"3";"";"226,70";"238,20";"230,10";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,15";"0,91";"4,65";"30";"4,00";"0,90";"1,28"
"2025/1/21 16:5:49 ";"00:01:19,2";"1";"1000";"3";"";"227,10";"238,20";"229,60";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,16";"0,91";"4,65";"31";"3,98";"0,90";"0,62"
"2025/1/21 16:5:50 ";"00:01:20,2";"1";"1000";"3";"";"227,10";"238,10";"229,60";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,16";"0,91";"4,65";"31";"3,98";"0,90";"0,62"
"2025/1/21 16:5:51 ";"00:01:21,2";"1";"1000";"3";"";"227,10";"238,20";"229,60";"3,92";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,16";"0,91";"4,65";"31";"3,98";"0,90";"0,62"
"2025/1/21 16:5:52 ";"00:01:22,2";"1";"1000";"3";"";"227,30";"238,00";"229,60";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,16";"0,91";"4,65";"31";"3,98";"0,90";"0,62"
"2025/1/21 16:5:53 ";"00:01:23,2";"1";"1000";"3";"";"227,50";"238,00";"229,70";"3,93";"0,04";"0,21";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,41";"4,18";"0,92";"4,65";"32";"3,90";"0,90";"0,62"
"2025/1/21 16:5:54 ";"00:01:24,2";"1";"1000";"3";"";"227,50";"238,00";"229,70";"3,93";"0,04";"0,20";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,22";"0,40";"4,17";"0,91";"4,65";"32";"3,90";"0,90";"0,62"
"2025/1/21 16:5:55 ";"00:01:25,3";"1";"1000";"3";"";"227,40";"237,80";"229,60";"3,93";"0,04";"0,19";"0,89";"0,00";"0,02";"4,59";"0,01";"0,05";"50,00";"50,00";"50,00";"1,00";"0,23";"0,40";"4,16";"0,91";"4,65";"32";"3,90";"0,90";"0,62"
